 0.9998198    90.47 (L= 6 minsim= 96 factor= 3.00)
 0.9997752   171.69 (L= 6 minsim= 96 factor= 5.00)
 0.9999365   447.30 (L= 6 minsim=  6 factor= 4.00)
 0.9997055   257.50 (L= 6 minsim=  6 factor= 2.23)
 0.9999054   346.05 (L= 6 minsim=  6 factor= 3.00)
 0.9999369   534.69 (L= 6 minsim=  6 factor= 5.00)
 0.9998554   136.93 (L= 6 minsim= 85 factor= 4.00)
 0.9998520    63.39 (L= 6 minsim= 85 factor= 2.23)
 0.9998553    97.10 (L= 6 minsim= 85 factor= 3.00)
 0.9998120   188.95 (L= 6 minsim= 85 factor= 5.00)
 0.9999410   235.15 (L= 6 minsim= 36 factor= 4.00)
 0.9997244   102.90 (L= 6 minsim= 36 factor= 2.23)
 0.9999393   159.38 (L= 6 minsim= 36 factor= 3.00)
 0.9999411   305.54 (L= 6 minsim= 36 factor= 5.00)
 0.9999778   531.70 (L= 6 minsim=  3 factor= 4.00)
 0.9996610   327.31 (L= 6 minsim=  3 factor= 2.23)
 0.9999417   424.04 (L= 6 minsim=  3 factor= 3.00)
 0.9999782   623.32 (L= 6 minsim=  3 factor= 5.00)
 0.9998246   127.89 (L= 6 minsim= 94 factor= 4.00)
 0.9998186    60.06 (L= 6 minsim= 94 factor= 2.23)
 0.9998240    91.33 (L= 6 minsim= 94 factor= 3.00)
 0.9997813   174.41 (L= 6 minsim= 94 factor= 5.00)
 0.9999460   399.33 (L= 6 minsim=  9 factor= 4.00)
 0.9996720   221.80 (L= 6 minsim=  9 factor= 2.23)
 0.9999339   303.40 (L= 6 minsim=  9 factor= 3.00)
 0.9999463   484.86 (L= 6 minsim=  9 factor= 5.00)
 0.9999190   192.68 (L= 6 minsim= 51 factor= 4.00)
 0.9998522    84.05 (L= 6 minsim= 51 factor= 2.23)
 0.9999182   130.78 (L= 6 minsim= 51 factor= 3.00)
 0.9999190   261.62 (L= 6 minsim= 51 factor= 5.00)
 0.9999251   202.47 (L= 6 minsim= 47 factor= 4.00)
 0.9998788    87.91 (L= 6 minsim= 47 factor= 2.23)
 0.9999252   136.84 (L= 6 minsim= 47 factor= 3.00)
 0.9999253   272.48 (L= 6 minsim= 47 factor= 5.00)
 0.9999303   413.20 (L= 6 minsim=  8 factor= 4.00)
 0.9996588   231.00 (L= 6 minsim=  8 factor= 2.23)
 0.9999179   315.47 (L= 6 minsim=  8 factor= 3.00)
 0.9999306   498.69 (L= 6 minsim=  8 factor= 5.00)
 0.9999440   228.51 (L= 6 minsim= 38 factor= 4.00)
 0.9997177    99.59 (L= 6 minsim= 38 factor= 2.23)
 0.9999433   154.49 (L= 6 minsim= 38 factor= 3.00)
 0.9999442   298.98 (L= 6 minsim= 38 factor= 5.00)
 0.9997659   124.45 (L= 6 minsim= 98 factor= 4.00)
 0.9998131    58.78 (L= 6 minsim= 98 factor= 2.23)
 0.9998145    89.24 (L= 6 minsim= 98 factor= 3.00)
 0.9997761   168.94 (L= 6 minsim= 98 factor= 5.00)
 0.9999753   496.70 (L= 6 minsim=  4 factor= 4.00)
 0.9996980   296.80 (L= 6 minsim=  4 factor= 2.23)
 0.9999390   391.09 (L= 6 minsim=  4 factor= 3.00)
 0.9999757   585.65 (L= 6 minsim=  4 factor= 5.00)
 0.9999453   241.59 (L= 6 minsim= 34 factor= 4.00)
 0.9997090   106.35 (L= 6 minsim= 34 factor= 2.23)
 0.9999448   164.61 (L= 6 minsim= 34 factor= 3.00)
 0.9999455   312.76 (L= 6 minsim= 34 factor= 5.00)
 0.9999431   231.93 (L= 6 minsim= 37 factor= 4.00)
 0.9996975   101.04 (L= 6 minsim= 37 factor= 2.23)
 0.9999426   156.76 (L= 6 minsim= 37 factor= 3.00)
 0.9999433   302.40 (L= 6 minsim= 37 factor= 5.00)
 0.9999360   213.72 (L= 6 minsim= 43 factor= 4.00)
 0.9998180    92.55 (L= 6 minsim= 43 factor= 2.23)
 0.9999320   143.78 (L= 6 minsim= 43 factor= 3.00)
 0.9999361   282.95 (L= 6 minsim= 43 factor= 5.00)
 0.9999322   469.14 (L= 6 minsim=  5 factor= 4.00)
 0.9996404   274.62 (L= 6 minsim=  5 factor= 2.23)
 0.9999087   365.82 (L= 6 minsim=  5 factor= 3.00)
 0.9999326   557.54 (L= 6 minsim=  5 factor= 5.00)
 0.9999497   253.42 (L= 3 minsim= 33 factor= 4.00)
 0.9998367   113.59 (L= 3 minsim= 33 factor= 2.23)
 0.9999494   175.38 (L= 3 minsim= 33 factor= 3.00)
 0.9999497   325.41 (L= 3 minsim= 33 factor= 5.00)
 0.9999512   256.95 (L= 3 minsim= 32 factor= 4.00)
 0.9998523   115.86 (L= 3 minsim= 32 factor= 2.23)
 0.9999509   178.81 (L= 3 minsim= 32 factor= 3.00)
 0.9999514   329.46 (L= 3 minsim= 32 factor= 5.00)
 0.9998128   130.51 (L= 3 minsim= 90 factor= 4.00)
 0.9998146    61.38 (L= 3 minsim= 90 factor= 2.23)
 0.9998164    93.13 (L= 3 minsim= 90 factor= 3.00)
